ID,label
S41807,35853
S41808,35853
S41809,35853
S41810,35853
S41811,35853
S41812,35853
S41813,35853
S41814,35829
S41815,35829
S41816,35829
S41817,1
S41818,0
S41819,6615
S41820,6615
S41821,6615
S41822,35853
S41823,35853
S41824,35853
S41825,35853
S41826,35853
S41827,35853
S41828,35853
S41829,35829
S41830,35829
S41831,1
S41832,0
S41833,6615
S41834,6615
S41835,6615
S41836,6615
S41837,6615
S41838,6615
S41839,35853
S41840,35853
S41841,35853
S41842,35853
S41843,35829
S41844,35829
S41845,35829
S41846,35829
S41847,35829
S41848,1
S41849,0
S41850,6615
S41851,6615
S41852,6615
S41853,6615
S41854,6615
S41855,35853
S41856,35853
S41857,35853
S41858,35853
S41859,35853
S41860,1
S41861,0
S41862,6615
S41863,6615
S41864,6615
S41865,6615
S41866,6615
S41867,6615
S41868,6615
S41869,6615
S41870,1
S41871,0
S41872,6615
S41873,6615
S41874,6615
S41875,35853
S41876,35853
S41877,35853
S41878,35853
S41879,35853
S41880,35853
S41881,35853
S41882,35829
S41883,35829
S41884,35829
S41885,35829
S41886,1
S41887,0
S41888,6615
S41889,6615
S41890,6615
S41891,6615
S41892,6615
S41893,6615
S41894,35853
S41895,35853
S41896,35853
S41897,35853
S41898,35829
S41899,1
S41900,0
S41901,6615
S41902,35853
S41903,35853
S41904,35853
S41905,35853
S41906,35853
S41907,35853
S41908,35853
S41909,35853
S41910,35829
S41911,35829
S41912,35829
S41913,35829
S41914,35829
S41915,35829
S41916,35829
S41917,1
S41918,0
S41919,6615
S41920,6615
S41921,6615
S41922,6615
S41923,35853
S41924,35853
S41925,35853
S41926,35853
S41927,35853
S41928,35853
S41929,35829
S41930,35829
S41931,35829
S41932,35829
S41933,35829
S41934,1
S41935,0
S41936,6615
S41937,6615
S41938,6615
S41939,35853
S41940,35853
S41941,35853
S41942,35853
S41943,35853
S41944,35853
S41945,35853
S41946,35829
S41947,35829
S41948,35829
S41949,35829
S41950,35829
S41951,35829
S41952,1
S41953,0
S41954,6615
S41955,6615
S41956,6615
S41957,6615
S41958,6615
S41959,35853
S41960,35853
S41961,35853
S41962,35853
S41963,1
S41964,0
S41965,6615
S41966,6615
S41967,6615
S41968,6615
S41969,35853
S41970,35853
S41971,35853
S41972,35853
S41973,35853
S41974,35853
S41975,35829
S41976,35829
S41977,1
S41978,0
S41979,6615
S41980,6615
S41981,6615
S41982,6615
S41983,35853
S41984,35853
S41985,35853
S41986,35853
S41987,35853
S41988,35853
S41989,35829
S41990,35829
S41991,1
S41992,0
S41993,6615
S41994,35853
S41995,35853
S41996,35853
S41997,35853
S41998,35853
S41999,35853
S42000,35853
S42001,35853
S42002,35853
S42003,35829
S42004,35829
S42005,35829
S42006,1
S42007,0
S42008,6615
S42009,6615
S42010,35853
S42011,35853
S42012,35853
S42013,35853
S42014,35853
S42015,35853
S42016,35853
S42017,35853
S42018,35829
S42019,35829
S42020,35829
S42021,35829
S42022,35829
S42023,1
S42024,0
S42025,6615
S42026,6615
S42027,6615
S42028,35853
S42029,35853
S42030,35853
S42031,35853
S42032,35853
S42033,35853
S42034,35853
S42035,35829
S42036,35829
S42037,35829
S42038,35829
S42039,1
S42040,0
S42041,6615
S42042,6615
S42043,6615
S42044,6615
S42045,35853
S42046,35853
S42047,35853
S42048,35853
S42049,35853
S42050,35853
S42051,35829
S42052,35829
S42053,35829
S42054,35829
S42055,35829
S42056,1
S42057,0
S42058,6615
S42059,6615
S42060,6615
S42061,6615
S42062,6615
S42063,6615
S42064,6615
S42065,6615
S42066,1
S42067,0
S42068,6615
S42069,6615
S42070,6615
S42071,6615
S42072,6615
S42073,35853
S42074,35853
S42075,35853
S42076,1
S42077,0
S42078,6615
S42079,6615
S42080,6615
S42081,35853
S42082,35853
S42083,35853
S42084,35853
S42085,35853
S42086,35853
S42087,35853
S42088,35829
S42089,35829
S42090,35829
S42091,1
S42092,0
S42093,35853
S42094,35853
S42095,35853
S42096,35829
S42097,35829
S42098,35829
S42099,35853
S42100,35829
S42101,35829
S42102,35829
S42103,35829
S42104,35829
S42105,35829
S42106,35829
S42107,35829
S42108,1
S42109,0
S42110,6615
S42111,6615
S42112,6615
S42113,6615
S42114,6615
S42115,6615
S42116,6615
S42117,35853
S42118,1
S42119,0
S42120,6615
S42121,6615
S42122,35853
S42123,35853
S42124,35853
S42125,35853
S42126,35853
S42127,35853
S42128,35853
S42129,35853
S42130,35829
S42131,35829
S42132,35829
S42133,1
S42134,0
S42135,6615
S42136,6615
S42137,6615
S42138,35853
S42139,35853
S42140,35853
S42141,35853
S42142,35853
S42143,35853
S42144,35853
S42145,35829
S42146,35829
S42147,35829
S42148,35829
S42149,35829
S42150,1
S42151,0
S42152,6615
S42153,6615
S42154,6615
S42155,6615
S42156,6615
S42157,35853
S42158,35853
S42159,35853
S42160,35853
S42161,35853
S42162,35829
S42163,35829
S42164,1
S42165,0
S42166,6615
S42167,35853
S42168,35853
S42169,35853
S42170,35853
S42171,35853
S42172,35853
S42173,35853
S42174,35853
S42175,35853
S42176,35853
S42177,35853
S42178,35853
S42179,35853
S42180,35853
S42181,1
S42182,0
S42183,6615
S42184,6615
S42185,6615
S42186,35853
S42187,35853
S42188,35853
S42189,35853
S42190,35853
S42191,35853
S42192,35853
S42193,35829
S42194,35829
S42195,35829
S42196,35829
S42197,35829
S42198,1
S42199,0
S42200,35853
S42201,35853
S42202,35853
S42203,35829
S42204,35829
S42205,35829
S42206,35853
S42207,35829
S42208,35829
S42209,35829
S42210,35829
S42211,35829
S42212,35829
S42213,35829
S42214,35829
S42215,1
S42216,0
S42217,35853
S42218,35853
S42219,35853
S42220,35853
S42221,35853
S42222,35853
S42223,35853
S42224,35853
S42225,35853
S42226,35829
S42227,35829
S42228,35829
S42229,35829
S42230,35829
S42231,35829
S42232,35829
S42233,1
S42234,0
S42235,6615
S42236,35853
S42237,35829
S42238,35829
S42239,35829
S42240,35829
S42241,35829
S42242,35829
S42243,35829
S42244,35829
S42245,35829
S42246,35829
S42247,35829
S42248,35829
S42249,35829
S42250,1
S42251,0
S42252,6615
S42253,6615
S42254,6615
S42255,6615
S42256,6615
S42257,6615
S42258,6615
S42259,35853
S42260,35853
S42261,35853
S42262,35829
S42263,35829
S42264,35829
S42265,35829
S42266,1
S42267,0
S42268,6615
S42269,6615
S42270,35853
S42271,35853
S42272,35853
S42273,35853
S42274,35853
S42275,35853
S42276,35853
S42277,35853
S42278,35829
S42279,35829
S42280,35829
S42281,35829
S42282,1
S42283,0
S42284,6615
S42285,6615
S42286,6615
S42287,6615
S42288,6615
S42289,6615
S42290,6615
S42291,35853
S42292,35853
S42293,35853
S42294,35829
S42295,1
S42296,0
S42297,6615
S42298,6615
S42299,6615
S42300,35853
S42301,35853
S42302,35853
S42303,35853
S42304,35853
S42305,35853
S42306,35853
S42307,35829
S42308,35829
S42309,35829
S42310,1
S42311,0
S42312,6615
S42313,6615
S42314,6615
S42315,6615
S42316,6615
S42317,6615
S42318,6615
S42319,35853
S42320,35853
S42321,35853
S42322,35829
S42323,1
S42324,0
S42325,6615
S42326,6615
S42327,6615
S42328,35853
S42329,35853
S42330,35853
S42331,35853
S42332,35853
S42333,35853
S42334,35853
S42335,35829
S42336,1
S42337,0
S42338,6615
S42339,6615
S42340,6615
S42341,6615
S42342,6615
S42343,6615
S42344,6615
S42345,35853
S42346,35853
S42347,35853
S42348,1
S42349,0
S42350,6615
S42351,35853
S42352,35853
S42353,35853
S42354,35853
S42355,35853
S42356,35853
S42357,35853
S42358,35853
S42359,35853
S42360,35853
S42361,35853
S42362,35853
S42363,1
S42364,0
S42365,6615
S42366,6615
S42367,6615
S42368,6615
S42369,6615
S42370,6615
S42371,6615
S42372,6615
S42373,6615
S42374,1
S42375,0
S42376,6615
S42377,35853
S42378,35853
S42379,35853
S42380,35853
S42381,35853
S42382,35853
S42383,35853
S42384,35853
S42385,35853
S42386,35829
S42387,35829
S42388,1
S42389,0
S42390,6615
S42391,6615
S42392,6615
S42393,6615
S42394,6615
S42395,6615
S42396,6615
S42397,35853
S42398,1
S42399,0
S42400,35853
S42401,35853
S42402,35853
S42403,35853
S42404,35853
S42405,35853
S42406,35853
S42407,35853
S42408,35853
S42409,35853
S42410,35853
S42411,35853
S42412,35853
S42413,35853
S42414,35853
S42415,35853
S42416,1
S42417,0
S42418,6615
S42419,35853
S42420,35853
S42421,35853
S42422,35853
S42423,35853
S42424,35853
S42425,35853
S42426,35853
S42427,35829
S42428,35829
S42429,35829
S42430,35829
S42431,1
S42432,0
S42433,35853
S42434,35853
S42435,35853
S42436,35853
S42437,35853
S42438,35853
S42439,35853
S42440,35853
S42441,35853
S42442,35853
S42443,35853
S42444,35853
S42445,35853
S42446,35853
S42447,35853
S42448,1
S42449,0
S42450,6615
S42451,6615
S42452,6615
S42453,6615
S42454,35853
S42455,35853
S42456,35853
S42457,35853
S42458,35853
S42459,35853
S42460,35829
S42461,1
S42462,0
S42463,6615
S42464,6615
S42465,35853
S42466,35853
S42467,35853
S42468,35853
S42469,35853
S42470,35853
S42471,35853
S42472,35853
S42473,35853
S42474,35853
S42475,35853
S42476,1
S42477,0
S42478,6615
S42479,6615
S42480,6615
S42481,6615
S42482,35853
S42483,35853
S42484,35853
S42485,35853
S42486,35853
S42487,35853
S42488,35829
S42489,35829
S42490,35829
S42491,1
S42492,0
S42493,35853
S42494,35853
S42495,35853
S42496,35853
S42497,35853
S42498,35853
S42499,35853
S42500,35853
S42501,35853
S42502,35853
S42503,35853
S42504,35853
S42505,35853
S42506,35853
S42507,1
S42508,0
S42509,6615
S42510,6615
S42511,6615
S42512,6615
S42513,35853
S42514,35853
S42515,35853
S42516,35853
S42517,35853
S42518,1
S42519,0
S42520,6615
S42521,6615
S42522,6615
S42523,6615
S42524,6615
S42525,6615
S42526,6615
S42527,35853
S42528,35853
S42529,35853
S42530,35829
S42531,1
S42532,0
S42533,6615
S42534,35853
S42535,35853
S42536,35853
S42537,35853
S42538,35853
S42539,35853
S42540,35853
S42541,35853
S42542,35829
S42543,35829
S42544,35829
S42545,35829
S42546,35829
S42547,1
S42548,0
S42549,6615
S42550,6615
S42551,6615
S42552,35853
S42553,35853
S42554,35853
S42555,35853
S42556,35853
S42557,35853
S42558,35853
S42559,35829
S42560,35829
S42561,1
S42562,0
S42563,6615
S42564,6615
S42565,6615
S42566,6615
S42567,6615
S42568,6615
S42569,6615
S42570,35853
S42571,35853
S42572,35853
S42573,35829
S42574,35829
S42575,1
S42576,0
S42577,6615
S42578,35853
S42579,35853
S42580,35853
S42581,35853
S42582,35853
S42583,35853
S42584,35853
S42585,35853
S42586,35853
S42587,35829
S42588,35829
S42589,35829
S42590,35829
S42591,1
S42592,0
S42593,6615
S42594,6615
S42595,6615
S42596,6615
S42597,35853
S42598,35853
S42599,35853
S42600,35853
S42601,35853
S42602,35853
S42603,35829
S42604,35829
S42605,35829
S42606,35829
S42607,35829
S42608,1
S42609,0
S42610,6615
S42611,6615
S42612,6615
S42613,6615
S42614,35853
S42615,35853
S42616,35853
S42617,35853
S42618,35853
S42619,35853
S42620,35829
S42621,35829
S42622,35829
S42623,35829
S42624,1
S42625,0
S42626,35853
S42627,35853
S42628,35853
S42629,35829
S42630,35829
S42631,35853
S42632,35853
S42633,35853
S42634,35829
S42635,35829
S42636,35829
S42637,35829
S42638,35829
S42639,35829
S42640,1
S42641,0
S42642,6615
S42643,6615
S42644,6615
S42645,35853
S42646,35853
S42647,35853
S42648,35853
S42649,35853
S42650,35853
S42651,35853
S42652,35829
S42653,35829
S42654,1
S42655,0
S42656,6615
S42657,35853
S42658,35853
S42659,35853
S42660,35853
S42661,35853
S42662,35853
S42663,35853
S42664,35853
S42665,35853
S42666,35829
S42667,35829
S42668,35829
S42669,35829
S42670,35829
S42671,35829
S42672,1
S42673,0
S42674,6615
S42675,6615
S42676,6615
S42677,6615
S42678,35853
S42679,35853
S42680,35853
S42681,35853
S42682,35853
S42683,35853
S42684,35829
S42685,35829
S42686,1
S42687,0
S42688,6615
S42689,6615
S42690,35853
S42691,35853
S42692,35853
S42693,35853
S42694,35853
S42695,35853
S42696,35853
S42697,35853
S42698,35829
S42699,35829
S42700,35829
S42701,35829
S42702,1
S42703,0
S42704,35853
S42705,35853
S42706,35853
S42707,35853
S42708,35853
S42709,35853
S42710,35853
S42711,35853
S42712,35853
S42713,35853
S42714,35853
S42715,35853
S42716,35853
S42717,1
S42718,0
S42719,6615
S42720,6615
S42721,6615
S42722,35853
S42723,35853
S42724,35853
S42725,35853
S42726,35853
S42727,35853
S42728,35853
S42729,35829
S42730,35829
S42731,35829
S42732,1
S42733,0
S42734,6615
S42735,35853
S42736,35853
S42737,35853
S42738,35853
S42739,35853
S42740,35853
S42741,35853
S42742,35853
S42743,35853
S42744,35853
S42745,35853
S42746,35853
S42747,35853
S42748,1
S42749,0
S42750,6615
S42751,6615
S42752,6615
S42753,6615
S42754,35853
S42755,35853
S42756,35853
S42757,35853
S42758,35853
S42759,35853
S42760,35829
S42761,35829
S42762,35829
S42763,1
S42764,0
S42765,6615
S42766,6615
S42767,6615
S42768,35853
S42769,35853
S42770,35853
S42771,35853
S42772,35853
S42773,35853
S42774,35853
S42775,35829
S42776,35829
S42777,35829
S42778,35829
S42779,35829
S42780,1
S42781,0
S42782,6615
S42783,6615
S42784,6615
S42785,6615
S42786,6615
S42787,6615
S42788,1
S42789,0
S42790,6615
S42791,6615
S42792,6615
S42793,6615
S42794,35853
S42795,35853
S42796,35853
S42797,35853
S42798,35853
S42799,35853
S42800,35829
S42801,35829
S42802,35829
S42803,1
S42804,0
S42805,6615
S42806,6615
S42807,6615
S42808,6615
S42809,35853
S42810,35853
S42811,35853
S42812,35853
S42813,35853
S42814,35853
S42815,35829
S42816,1
S42817,0
S42818,6615
S42819,6615
S42820,6615
S42821,6615
S42822,6615
S42823,6615
S42824,1
S42825,0
S42826,6615
S42827,35853
S42828,35853
S42829,35853
S42830,35853
S42831,35853
S42832,35853
S42833,35853
S42834,35853
S42835,35853
S42836,35853
S42837,35853
S42838,35853
S42839,35853
S42840,35853
S42841,35853
S42842,1
S42843,0
S42844,6615
S42845,6615
S42846,6615
S42847,35853
S42848,35853
S42849,35853
S42850,35853
S42851,35853
S42852,35853
S42853,35853
S42854,35829
S42855,35829
S42856,35829
S42857,35829
S42858,35829
S42859,1
S42860,0
S42861,6615
S42862,6615
S42863,6615
S42864,35853
S42865,35853
S42866,35853
S42867,35853
S42868,35853
S42869,1
S42870,0
S42871,6615
S42872,35853
S42873,35853
S42874,35853
S42875,35853
S42876,35853
S42877,35853
S42878,35853
S42879,35853
S42880,35853
S42881,35829
S42882,35829
S42883,35829
S42884,35829
S42885,35829
S42886,1
S42887,0
S42888,6615
S42889,6615
S42890,6615
S42891,6615
S42892,6615
S42893,6615
S42894,6615
S42895,1
S42896,0
S42897,35853
S42898,35853
S42899,35853
S42900,35853
S42901,35853
S42902,35853
S42903,35853
S42904,35853
S42905,35853
S42906,35853
S42907,35853
S42908,35853
S42909,35853
S42910,35853
S42911,1
S42912,0
S42913,6615
S42914,6615
S42915,6615
S42916,35853
S42917,35853
S42918,35853
S42919,35853
S42920,35853
S42921,35853
S42922,35853
S42923,35829
S42924,35829
S42925,1
S42926,0
S42927,6615
S42928,6615
S42929,6615
S42930,35853
S42931,35853
S42932,35853
S42933,35853
S42934,35853
S42935,35853
S42936,35853
S42937,35829
S42938,35829
S42939,1
S42940,0
S42941,6615
S42942,6615
S42943,6615
S42944,6615
S42945,35853
S42946,35853
S42947,35853
S42948,35853
S42949,35853
S42950,1
S42951,0
S42952,6615
S42953,6615
S42954,6615
S42955,6615
S42956,6615
S42957,6615
S42958,6615
S42959,1
S42960,0
S42961,6615
S42962,6615
S42963,35853
S42964,35853
S42965,35853
S42966,35853
S42967,35853
S42968,35853
S42969,35853
S42970,35853
S42971,35829
S42972,1
S42973,0
S42974,6615
S42975,6615
S42976,6615
S42977,6615
S42978,35853
S42979,35853
S42980,35853
S42981,35853
S42982,35853
S42983,35853
S42984,35829
S42985,35829
S42986,35829
S42987,1
S42988,0
S42989,6615
S42990,6615
S42991,6615
S42992,6615
S42993,35853
S42994,35853
S42995,35853
S42996,35853
S42997,35853
S42998,35853
S42999,1
S43000,0
S43001,35853
S43002,35853
S43003,35853
S43004,35853
S43005,35853
S43006,35853
S43007,35853
S43008,35853
S43009,35853
S43010,35853
S43011,35853
S43012,35853
S43013,35853
S43014,35853
S43015,35853
S43016,1
S43017,0
S43018,6615
S43019,6615
S43020,6615
S43021,6615
S43022,6615
S43023,6615
S43024,6615
S43025,1
S43026,0
S43027,6615
S43028,6615
S43029,6615
S43030,6615
S43031,6615
S43032,6615
S43033,6615
S43034,6615
S43035,1548
S43036,1548
S43037,1
S43038,0
S43039,6615
S43040,6615
S43041,6615
S43042,35853
S43043,35853
S43044,35853
S43045,35853
S43046,35853
S43047,35853
S43048,35853
S43049,35829
S43050,35829
S43051,35829
S43052,35829
S43053,35829
S43054,1
S43055,0
S43056,6615
S43057,35853
S43058,35853
S43059,35853
S43060,35853
S43061,35853
S43062,35853
S43063,35853
S43064,35853
S43065,35853
S43066,35853
S43067,35853
S43068,35853
S43069,35853
S43070,1
S43071,0
S43072,35853
S43073,35853
S43074,35853
S43075,35853
S43076,35853
S43077,35853
S43078,35853
S43079,35853
S43080,35853
S43081,35853
S43082,35853
S43083,35853
S43084,35853
S43085,35853
S43086,1
S43087,0
S43088,6615
S43089,35853
S43090,35853
S43091,35853
S43092,35853
S43093,35853
S43094,35853
S43095,35853
S43096,35853
S43097,35829
S43098,35829
S43099,35829
S43100,1
S43101,0
S43102,6615
S43103,35853
S43104,35853
S43105,35853
S43106,35853
S43107,35853
S43108,35853
S43109,35853
S43110,1
S43111,0
S43112,6615
S43113,6615
S43114,6615
S43115,6615
S43116,35853
S43117,35853
S43118,35853
S43119,35853
S43120,35853
S43121,35853
S43122,35829
S43123,1
S43124,0
S43125,6615
S43126,6615
S43127,6615
S43128,6615
S43129,35853
S43130,35853
S43131,35853
S43132,35853
S43133,35853
S43134,35853
S43135,35829
S43136,35829
S43137,1
S43138,0
S43139,6615
S43140,35853
S43141,35853
S43142,35853
S43143,35853
S43144,35853
S43145,35853
S43146,35853
S43147,35853
S43148,35829
S43149,35829
S43150,1
S43151,0
S43152,6615
S43153,35853
S43154,35853
S43155,35853
S43156,35853
S43157,35853
S43158,35853
S43159,35853
S43160,35853
S43161,35853
S43162,35853
S43163,35853
S43164,35853
S43165,35853
S43166,1
S43167,0
S43168,6615
S43169,6615
S43170,6615
S43171,35853
S43172,35853
S43173,35853
S43174,35853
S43175,35853
S43176,35853
S43177,35853
S43178,35829
S43179,35829
S43180,35829
S43181,35829
S43182,35829
S43183,1
S43184,0
S43185,6615
S43186,35853
S43187,35853
S43188,35829
S43189,35829
S43190,35853
S43191,35853
S43192,35853
S43193,35829
S43194,35829
S43195,35829
S43196,35829
S43197,35829
S43198,35829
S43199,1
S43200,0
S43201,6615
S43202,6615
S43203,6615
S43204,6615
S43205,1
S43206,0
S43207,6615
S43208,35853
S43209,35853
S43210,35853
S43211,35853
S43212,35853
S43213,35853
S43214,35853
S43215,35853
S43216,35853
S43217,35829
S43218,35829
S43219,35829
S43220,35829
S43221,35829
S43222,35829
S43223,1
S43224,0
S43225,6615
S43226,35853
S43227,35853
S43228,35853
S43229,35853
S43230,35853
S43231,35853
S43232,35853
S43233,35853
S43234,35829
S43235,35829
S43236,35829
S43237,35829
S43238,35829
S43239,1
S43240,0
S43241,6615
S43242,6615
S43243,6615
S43244,6615
S43245,6615
S43246,6615
S43247,6615
S43248,35853
S43249,35853
S43250,35853
S43251,35829
S43252,35829
S43253,35829
S43254,1
S43255,0
S43256,6615
S43257,6615
S43258,6615
S43259,6615
S43260,35853
S43261,35853
S43262,35853
S43263,1
S43264,0
S43265,6615
S43266,6615
S43267,6615
S43268,35853
S43269,35853
S43270,35853
S43271,35853
S43272,35853
S43273,35853
S43274,35853
S43275,35829
S43276,35829
S43277,1
S43278,0
S43279,6615
S43280,6615
S43281,6615
S43282,35853
S43283,35853
S43284,35853
S43285,35853
S43286,35853
S43287,35853
S43288,35853
S43289,35829
S43290,35829
S43291,35829
S43292,35829
S43293,35829
S43294,1
S43295,0
S43296,6615
S43297,35853
S43298,35853
S43299,35853
S43300,35853
S43301,35853
S43302,35853
S43303,35853
S43304,35853
S43305,35853
S43306,35829
S43307,1
S43308,0
S43309,6615
S43310,6615
S43311,6615
S43312,6615
S43313,35853
S43314,35853
S43315,35853
S43316,35853
S43317,35853
S43318,35853
S43319,35829
S43320,35829
S43321,1
S43322,0
S43323,6615
S43324,35853
S43325,35853
S43326,35853
S43327,35853
S43328,35853
S43329,35853
S43330,35853
S43331,35853
S43332,35853
S43333,35853
S43334,35853
S43335,35853
S43336,35853
S43337,35853
S43338,1
S43339,0
S43340,6615
S43341,35853
S43342,35829
S43343,35829
S43344,35829
S43345,35829
S43346,35829
S43347,35829
S43348,35829
S43349,35829
S43350,35829
S43351,35829
S43352,35829
S43353,35829
S43354,35829
S43355,1
S43356,0
S43357,6615
S43358,35853
S43359,35853
S43360,35853
S43361,35853
S43362,35853
S43363,35853
S43364,35853
S43365,35853
S43366,35853
S43367,1
S43368,0
S43369,6615
S43370,35853
S43371,35853
S43372,35853
S43373,35853
S43374,35853
S43375,35853
S43376,35853
S43377,35853
S43378,35853
S43379,35829
S43380,35829
S43381,1
S43382,0
S43383,6615
S43384,6615
S43385,6615
S43386,35853
S43387,35853
S43388,35853
S43389,35853
S43390,35853
S43391,35853
S43392,35853
S43393,35829
S43394,35829
S43395,35829
S43396,1
S43397,0
S43398,6615
S43399,6615
S43400,6615
S43401,6615
S43402,6615
S43403,6615
S43404,6615
S43405,1
S43406,0
S43407,35853
S43408,35853
S43409,35853
S43410,35829
S43411,35829
S43412,35853
S43413,35853
S43414,35853
S43415,35829
S43416,35829
S43417,35829
S43418,35829
S43419,35829
S43420,35829
S43421,35829
S43422,1
S43423,0
S43424,6615
S43425,6615
S43426,6615
S43427,6615
S43428,6615
S43429,6615
S43430,1
S43431,0
S43432,6615
S43433,35853
S43434,35853
S43435,35853
S43436,35853
S43437,35853
S43438,35853
S43439,35853
S43440,35853
S43441,35829
S43442,35829
S43443,35829
S43444,35829
S43445,35829
S43446,35829
S43447,1
S43448,0
S43449,6615
S43450,6615
S43451,6615
S43452,6615
S43453,6615
S43454,6615
S43455,6615
S43456,6615
S43457,1548
S43458,1548
S43459,1
S43460,0
S43461,6615
S43462,6615
S43463,35853
S43464,35853
S43465,35853
S43466,35853
S43467,35853
S43468,35853
S43469,35853
S43470,35853
S43471,35829
S43472,35829
S43473,1
S43474,0
S43475,6615
S43476,6615
S43477,6615
S43478,6615
S43479,6615
S43480,6615
S43481,6615
S43482,6615
S43483,1548
S43484,1548
S43485,1
S43486,0
S43487,6615
S43488,35853
S43489,35853
S43490,35853
S43491,35853
S43492,35853
S43493,35853
S43494,35853
S43495,35853
S43496,35829
S43497,35829
S43498,35829
S43499,35829
S43500,35829
S43501,1
S43502,0
S43503,6615
S43504,35853
S43505,35853
S43506,35853
S43507,35853
S43508,35853
S43509,35853
S43510,35853
S43511,35853
S43512,35829
S43513,35829
S43514,35829
S43515,35829
S43516,35829
S43517,35829
S43518,35829
S43519,1
S43520,0
S43521,6615
S43522,6615
S43523,6615
S43524,35853
S43525,35853
S43526,35853
S43527,35853
S43528,35853
S43529,35853
S43530,35853
S43531,35829
S43532,35829
S43533,35829
S43534,35829
S43535,1
S43536,0
S43537,6615
S43538,35853
S43539,35853
S43540,35829
S43541,35829
S43542,35853
S43543,35853
S43544,35853
S43545,35829
S43546,35829
S43547,35829
S43548,35829
S43549,35829
S43550,35829
S43551,1
S43552,0
S43553,35853
S43554,35853
S43555,35853
S43556,35853
S43557,35853
S43558,35853
S43559,35853
S43560,35853
S43561,35853
S43562,35829
S43563,35829
S43564,35829
S43565,35829
S43566,35829
S43567,35829
S43568,1
S43569,0
S43570,6615
S43571,6615
S43572,35853
S43573,35853
S43574,35853
S43575,35853
S43576,35853
S43577,35853
S43578,35853
S43579,35853
S43580,35853
S43581,35853
S43582,35853
S43583,35853
S43584,1
S43585,0
S43586,6615
S43587,6615
S43588,6615
S43589,6615
S43590,35853
S43591,35853
S43592,35853
S43593,35853
S43594,35853
S43595,1
S43596,0
S43597,6615
S43598,6615
S43599,6615
S43600,6615
S43601,35853
S43602,35853
S43603,35853
S43604,35853
S43605,35853
S43606,35853
S43607,35829
S43608,35829
S43609,35829
S43610,1
S43611,0
S43612,6615
S43613,6615
S43614,6615
S43615,6615
S43616,6615
S43617,6615
S43618,35853
S43619,35853
S43620,35853
S43621,35853
S43622,35829
S43623,35829
S43624,35829
S43625,1
S43626,0
S43627,6615
S43628,6615
S43629,6615
S43630,6615
S43631,6615
S43632,6615
S43633,6615
S43634,6615
S43635,35853
S43636,35853
S43637,1
S43638,0
S43639,6615
S43640,35853
S43641,35853
S43642,35853
S43643,35853
S43644,35853
S43645,35853
S43646,35853
S43647,35853
S43648,35853
S43649,35829
S43650,35829
S43651,35829
S43652,35829
S43653,1
S43654,0
S43655,6615
S43656,35853
S43657,35853
S43658,35853
S43659,35853
S43660,35853
S43661,35853
S43662,35853
S43663,35853
S43664,35829
S43665,35829
S43666,35829
S43667,35829
S43668,35829
S43669,1
S43670,0
S43671,6615
S43672,35853
S43673,35829
S43674,35829
S43675,35829
S43676,35829
S43677,35829
S43678,35829
S43679,35829
S43680,35829
S43681,35829
S43682,35829
S43683,35829
S43684,35829
S43685,1
S43686,0
S43687,6615
S43688,6615
S43689,6615
S43690,6615
S43691,6615
S43692,6615
S43693,35853
S43694,35853
S43695,35853
S43696,35853
S43697,1
S43698,0
S43699,6615
S43700,35853
S43701,35853
S43702,35853
S43703,35853
S43704,35853
S43705,35853
S43706,35853
S43707,35853
S43708,35853
S43709,35829
S43710,35829
S43711,35829
S43712,35829
S43713,35829
S43714,1
S43715,0
S43716,6615
S43717,35853
S43718,35853
S43719,35853
S43720,35853
S43721,35853
S43722,35853
S43723,35853
S43724,35853
S43725,35853
S43726,35853
S43727,35853
S43728,35853
S43729,1
S43730,0
S43731,6615
S43732,35853
S43733,35853
S43734,35853
S43735,35853
S43736,35853
S43737,35853
S43738,35853
S43739,35853
S43740,35853
S43741,35853
S43742,35853
S43743,35853
S43744,1
S43745,0
S43746,6615
S43747,35853
S43748,35853
S43749,35853
S43750,35853
S43751,35853
S43752,35853
S43753,35853
S43754,35853
S43755,35853
S43756,35853
S43757,35853
S43758,35853
S43759,35853
S43760,35853
S43761,35853
S43762,1
S43763,0
S43764,6615
S43765,6615
S43766,6615
S43767,6615
S43768,35853
S43769,35853
S43770,35853
S43771,35853
S43772,35853
S43773,35853
S43774,35853
S43775,35829
S43776,35829
S43777,1
S43778,0
S43779,6615
S43780,35853
S43781,35853
S43782,35853
S43783,35853
S43784,35853
S43785,35853
S43786,35853
S43787,35853
S43788,35829
S43789,35829
S43790,35829
S43791,35829
S43792,1
S43793,0
S43794,6615
S43795,6615
S43796,6615
S43797,6615
S43798,1
S43799,0
S43800,6615
S43801,6615
S43802,6615
S43803,6615
S43804,35853
S43805,35853
S43806,35853
S43807,35853
S43808,35853
S43809,35853
S43810,35829
S43811,35829
S43812,35829
S43813,35829
S43814,1
S43815,0
S43816,6615
S43817,35853
S43818,35853
S43819,35853
S43820,35853
S43821,35853
S43822,35853
S43823,35853
S43824,35853
S43825,35853
S43826,35829
S43827,35829
S43828,35829
S43829,35829
S43830,35829
S43831,1
S43832,0
S43833,6615
S43834,35853
S43835,35853
S43836,35853
S43837,35853
S43838,35853
S43839,35853
S43840,35853
S43841,35853
S43842,35829
S43843,35829
S43844,35829
S43845,35829
